date,name,description,loss_usd,attack_method,reference,year,ours_match
2024-04-19,Hedgey,"Hedgey Finance suffered two exploits, one on the Ethereum and another on the Arbitrum network. The ETH attack resulted in a loss of $1.9 million, while the Arbitrum exploit led to a theft of $42.8 million in ARB tokens.",44700000.0,Flash Loan Attack,https://cryptonews.com/news/hedgey-finance-suffers-dual-exploits-losing-44-7-million-in-funds.htm,2024,Hedgey
2024-04-16,Mars,Token issuance protocol Mars was attacked and lost about 1M MARS 和 137 个 WBNB.,98000.0,Unknown,https://twitter.com/Mars_DeFi412/status/1780154384107946332,2024,Magpie Protocol
2024-04-14,GFA token,"The GFA token was exploited on the BNB chain, which resulted in a loss of assets worth approximately $15,000. The root cause of the exploit is a lack of access control. The vulnerable contracts had functions for calculating rewards, for which anyone could invoke a call to them. The hacker was able to manually calculate and generate the rewards and drain the tokens. The exploiter has already laundered the stolen assets into Tornado Cash.",15000.0,Contract Vulnerability,https://bscscan.com/tx/0xe15d6f7fa891c2626819209edf2d5ded6948310eaada067b400062aa022ce718,2024,GFA
2024-04-12,Zest Protocol,"The Bitcoin-native lending protocol, Zest Protocol twitted that it experienced an attack. The attacker lent out an amount exceeding the value of their collateral by artificially inflating its value. The attack has been mitigated, and all unauthorized access has been disabled. The attacker removed 324,000 STX from the protocol, and this loss will be compensated from the Zest Protocol&#39;s treasury, ensuring full reimbursement of user assets.",1000000.0,Price Manipulation,https://twitter.com/ZestProtocol/status/1778533650520490342,2024,SaitaChain XBridge
2024-04-12,Sumer Money,"Sumer Money was exploited on the Base chain due to a smart contract vulnerability, which resulted in a loss of assets worth approximately $310,000. The root cause of the exploit is a lack of reentrancy protection, which led to the manipulation of the underlying assets.",310000.0,Reentrancy Attack,https://basescan.org/tx/0x619c44af9fedb8f5feea2dcae1da94b6d7e5e0e7f4f4a99352b6c4f5e43a4661,2024,Lava
2024-04-12,Sumer Money,"Sumer Money was exploited on the Base chain due to a smart contract vulnerability, which resulted in a loss of assets worth approximately $310,000.",310000.0,Contract Vulnerability,https://basescan.org/tx/0x619c44af9fedb8f5feea2dcae1da94b6d7e5e0e7f4f4a99352b6c4f5e43a4661,2024,Lava
2024-04-09,xBlast,"The full-chain Web3 ecosystem xBlast, built inside Telegram, disclosed on Twitter that it had been hacked. The attacker transferred XBL tokens from its project&#39;s main wallet address and sold them for approximately 22 ETH. xBlast&#39;s proposed solution is to deploy a new XBL token and restore liquidity, promising fair compensation for all losses.",84500.0,Unknown,https://twitter.com/xblast_app/status/1777522669073944929,2024,SQUID
2024-04-08,Squid Game (SQUID),"Squid Game (SQUID) is a meme token on the BNB chain. On April 8, 2024, the SQUID Game was exploited on the BNB chain due to a smart contract vulnerability, which resulted in a loss of assets worth approximately $87,000. The root cause of the exploit is a faulty logic design within their swap contract.",87000.0,Contract Vulnerability,https://bscscan.com/tx/0x9fcf38d0af4dd08f4d60f7658b623e35664e74bca0eaebdb0c3b9a6965d6257b,2024,SQUID
2024-04-08,UPS,UPS on BNBChain was attacked and lost ~$30K.,30000.0,Unknown,https://bscscan.com/tx/0xafea61edb932f816550ef7241e62355d4d50be1bdb7727d69a7a9fb4d510482e,2024,UPS
2024-04-07,Wall Street Memes,"Wall Street Memes (WSM)’s pre-sale contract was attacked, resulting in a loss of ～2.5M WSM, worth of ~$18,000.",18000.0,Flash Loan Attack,https://bscscan.com/tx/0x5a475a73343519f899527fdb9850f68f8fc73168073c72a3cff8c0c7b8a1e520,2024,Hackathon
2024-04-01,OpenLeverage,"The DeFi protocol OpenLeverage has been attacked, resulting in a loss of approximately $260,000. In light of this, OpenLeverage has decided to discontinue the OpenLeverage trading and lending protocol. OpenLeverage is initiating processes for users to close trades/borrowings and withdraw funds safely. All protocol actions will remain paused until withdrawal processes begin early next week.",260000.0,Contract Vulnerability,https://twitter.com/OpenLeverage/status/1774734793990971462,2024,ZongZi Token (ZZF)
2024-03-31,FixedFloat,"FixedFloat, a decentralized exchange, tweeted that they have encountered another attack, with hackers exploiting vulnerabilities in their third-party services. The company assured that both company and user funds remain unaffected.",3000000.0,Third-party Vulnerability,https://ff.io/en/blog/news/reasons-for-hacking,2024,Dolomite
2024-03-30,Solareum,"The Solana ecosystem is grappling with a spate of drained wallets. A cause has yet to be definitively determined, but some of the thefts were linked to the use of trading bots like Solareum. According to security researcher Plum, the Solareum Telegram trading bot vulnerability resulted in a loss of assets worth approximately $1 million.",1000000.0,Unknown,https://www.web3isgoinggreat.com/?id=solana-drain-attacks,2024,Solareum
2024-03-29,Lava,"Lava suffered a flash loan attack, resulting in approximately $340,000 in losses. All lending markets are reportedly paused as the investigation is ongoing.",340000.0,Flash Loan Attack,https://twitter.com/LavaLending/status/1773571491587637329,2024,Lava
2024-03-28,Prisma Finance,"Decentralized lending protocol Prisma Finance was hacked, with a loss of approximately 3,257.7 ETH (equivalent to around $11.6 million USD). The protocol has currently been suspended for investigation. Officials remind vault owners to disable authorization for related LST and LRT contract delegations.",11600000.0,Contract Vulnerability,https://twitter.com/PrismaFi/status/1773316945430852058,2024,PrismaLST
2024-03-27,Munchables,"The Blast ecosystem project Munchables was attacked, resulting in a loss of approximately $62.5 million. On the same day, Blast founder Pacman tweeted: &quot;$97m has been secured in a multisig by Blast core contributors. Took an incredible lift in the background but I’m grateful the ex munchables dev opted to return all funds in the end without any ransom required..&quot;",62500000.0,Insider Manipulation,https://www.theblockbeats.info/flash/241090,2024,Hedgey Finance
2024-03-25,ZongZiFa,"The project ZongZiFa on BSC was exploited through a flash loan, resulting in a loss of approximately $229,000. The attacker manipulated the price of ZongZi to gain invitation rewards.",229000.0,Flash Loan Attack,https://twitter.com/SlowMist_Team/status/1772184743053762886,2024,ZongZi Token (ZZF)
2024-03-24,Curio Ecosystem,"The RWA infrastructure of the Curio Ecosystem suffered an attack, involving smart contracts based on MakerDAO within its ecosystem. The attacker exploited a permission access logic vulnerability.",16000000.0,Contract Vulnerability,https://www.theblockbeats.info/flash/240546,2024,Curio
2024-03-22,Super Sushi Samurai,"The new blockchain game Super Sushi Samurai, based on the Blast layer-2, was attacked due to a vulnerability in its token contract, resulting in a loss of approximately $4.6 million. Shortly after the theft, the attacker contacted the project, claiming to be a whitehat. Later, Super Sushi Samurai confirmed that the funds had been returned, minus a 5% bounty.",4600000.0,Contract Vulnerability,https://s.foresightnews.xyz/news/detail/41275,2024,Unizen
2024-03-21,TICKER,"TICKER project developer steals $900,000. A developer brought on to run a presale for the TICKER token stole $900,000 from the project. 15% of the token supply was sent to the developer to distribute via an airdrop, but instead of doing so, the developer sold the majority of the tokens for around $900,000.",900000.0,Insider Manipulation,https://www.web3isgoinggreat.com/?id=ticker-rug-pull,2024,MO Token (Loan contract)
2024-03-20,ParaSwap,"Decentralized exchange (DEX) aggregator ParaSwap announced the discovery of a critical vulnerability affecting its approved aggregation smart contract Augustus V6. This vulnerability impacts users who have authorized the Augustus V6 contract. In response, ParaSwap has temporarily halted the V6 API and employed white-hat attack methods to ensure the safety of user funds. These funds have been securely transferred to a secure wallet starting with 0x66E90 and are slated to be returned to users promptly. Additionally, ParaSwap urges users to revoke authorization for the Augustus V6 contract to mitigate potential risks. Currently, it is known that 4 addresses have been affected by this vulnerability, resulting in a total loss of approximately $24,000. ParaSwap is taking measures to address and fix this vulnerability while ensuring the safety of user funds.",24000.0,Contract Vulnerability,https://www.panewslab.com/zh/articledetails/bgv603ia.html,2024,UPS
2024-03-20,Dolomite,"On March 20th, Dolomite, a decentralized trading protocol in the Arbitrum ecosystem, was attacked due to a vulnerability in its old contracts on the Ethereum mainnet. Approximately 187 victims suffered asset losses totaling $1.8 million, including 1,245,271 USDC, 94,423 DAI, and 165.9 WETH. As of March 24th, Dolomite has recovered 90% of the assets taken by the attacker.",1800000.0,Contract Vulnerability,https://twitter.com/Dolomite_io/status/1770499040741859645,2024,Dolomite
2024-03-20,LayerSwap,"The @GoDaddy account for the L2 cross-chain bridge LayerSwap&#39;s domain http://layerswap[.]io was compromised. The compromise of the domain led to a phishing site being displayed, resulting in approximately 50 users losing ~$100K worth assets. To address this, Layerswap is refunding the affected users in full plus and an additional 10% as a compensation for the caused inconvenience.",100000.0,DNS Attack,https://twitter.com/layerswap/status/1770679223876780091,2024,MARS
2024-03-17,Remilia,"The treasury of Remilia, the parent company of Milady, has been drained, with assets from multiple official Remilia wallets being transferred and sold. The hot wallet and multi-signature treasury of Remilia&#39;s parent company, Remilia, were hacked, with assets from multiple official Remilia wallets being transferred and sold. Charlotte Fang, the founder of Milady, claimed he was hacked and drained of ETH and NFTs potentially worth several million dollars. Although the project&#39;s treasury used a multi-signature model, the private keys were stored in one password manager, which Fang says was compromised. The attacker stole around 490 ETH (~$1.8 million) and $58,000 USDC, along with more than 130 Milady NFTs, 320 Remilio NFTs, and hundreds of derivative tokens issued on the NFTX platform. Based on floor prices, the assets are valued at north of $6 million.",6000000.0,Unknown,https://twitter.com/_Enoch/status/1769228547619446975,2024,WOOFi Swap
